date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var
Thurs.22.JULY,wiam,1779.63,60,,424.72,30,,9350,,15160,,-0.37,-15.28
Thurs.22.JULY,agon,1867.369,,,658.244,,,16800,,18000,,-2.631,-21.756
Thurs.22.JULY,droman,222.9,30.39,,342.69,40.6,,7420,,10620,,-7.49,-17.91
Thurs.22.JULY,ejur,630.97,60.54,,688.72,40.66,,9530,,6500,,0.43,-1.94
Thurs.22.JULY,agon2,338.51,,,532.89,,,15090,,15070,,8.51,2.89
Thurs.22.JULY,kube,39.92,,,37.95,,,1560,,6300,,-10.08,-12.05
Thurs.22.JULY,suny,548.06,,,436.84,,,8010,,5230,,-11.94,6.84
Thurs.22.JULY,yawh,385.55,,,409.3,,,10560,,10920,,-4.45,-0.7
Thurs.22.JULY,mantuk,305.12,,,637.68,,,7400,,9290,,-14.88,17.68
Thurs.22.JULY,drob,105.67,,,172.67,,,5100,,2250,,5.67,2.67
Thurs.22.JULY,afrisi,481.66,,,993.14,24.93,,12740,,12530,,-8.34,8.21
Thurs.22.JULY,ntrotr,975.31,,,221.75,,,20290,18000,21180,,-44.69,-8.25
Thurs.22.JULY,chira,268.82,,,934.8,,,8710,,20730,,8.82,4.8
Thurs.22.JULY,nsoatr,667.04,,,591.07,,,20420,,12200,,7.04,1.07
Thurs.22.JULY,tnkwae,148.45,,,20.01,,,2490,,10270,,8.45,0.01
Thurs.22.JULY,tforik,486.85,,,62.1,,,4570,,5900,,6.85,2.1
Thurs.22.JULY,wkoase,407.86,,,386.61,,72,5370,,11460,9000,-12.14,-105.39
Thurs.22.JULY,mks1,363.68,,,308.39,,,12470,,7220,,13.68,-21.61
Thurs.22.JULY,mks2,332.45,,,254.82,,,5530,,8680,,-7.55,4.82
Thurs.22.JULY,mks3,502.61,,,882.17,,,12400,,10900,,12.61,32.17
Thurs.22.JULY,mks4,,,,,,,,,,,0,0
Thurs.22.JULY,salt1,302.49,,,245.95,,,9940,,9890,,22.49,15.95
Thurs.22.JULY,salt2,262.43,,,67.62,,,4800,,3700,,12.43,27.62
Thurs.22.JULY,afosu,193.69,,72,458.21,,,10850,9000,2600,,-88.31,-21.79
Thurs.22.JULY,asik,1263.32,,,443.64,,,11300,,7550,,3.32,-6.36
Thurs.22.JULY,ajuk,667.64,,,131.76,,,10910,,10050,,-22.36,31.76
Thurs.22.JULY,jamr,1301.88,,,233.85,,,20250,,2930,,1.88,13.85
Thurs.22.JULY,kunt,284.32,,,107.03,,,2500,,1990,,-5.68,7.03
Thurs.22.JULY,kas1,330.14,,,197.08,,,6790,,5800,,10.14,-22.92
Thurs.22.JULY,kas2,175.49,,,9.11,,,4380,,6350,,5.49,-0.89
Thurs.22.JULY,kas3,539.68,,72,259.46,,,13500,9000,4610,,-32.32,-0.54
Thurs.22.JULY,fett,1357.32,20.16,,4114.63,20.18,,17950,,11100,,37.16,14.45
Thurs.22.JULY,apajn,981.93,31.65,,456.6,,,21590,,10460,,0.28,6.6
Thurs.22.JULY,eshie,659.97,,,182.73,,,6630,,1040,,9.97,2.73
Thurs.22.JULY,swed,377.03,,,138.37,,,4980,,2750,,-2.97,-1.63
Thurs.22.JULY,ccoast,1266.01,,72,428.16,,,16300,9000,5710,,124.01,-1.84
Thurs.22.JULY,jukw,1415.95,,,315.63,,,16480,,10700,,5.95,-4.37
Thurs.22.JULY,ankwant,165.14,,,101.09,,,7600,,10680,,5.14,1.09
Thurs.22.JULY,elub,1409.35,,,3602.93,,,18960,,36040,,-30.65,92.93
Thurs.22.JULY,tako,847.55,,,725.68,,,10880,,10190,,7.55,5.68
Thurs.22.JULY,daboa,525.32,,,821.9,,,13190,,9780,,15.32,51.9
Thurs.22.JULY,esip,214.32,30.13,,104.91,30.11,,6000,,11270,,-5.81,-5.2
Thurs.22.JULY,bawd,894.53,,,1966.29,,,5440,,30790,,-5.47,66.29
Thurs.22.JULY,debi,1492.59,,,694.18,,,20650,,9980,,42.59,-25.82
Thurs.22.JULY,anymame,1327.56,,,629.24,,,20050,,14140,,7.56,-0.76
Fri.23.JULY,odor,423.43,,,415.64,,,4890,,7520,,-6.57,-4.36
Fri.23.JULY,shuk1,179.98,,,53.48,,,2520,,3000,,-0.02,3.48
Fri.23.JULY,shuk2,230.41,,,23.46,,,6650,,1280,,20.41,-16.54
Fri.23.JULY,agbo,200.35,,,66.93,,,11330,,3860,,0.35,-3.07
Fri.23.JULY,nmai,,,,,,,,,,,0,0
Fri.23.JULY,oyib,1147.25,,,909.9,,,20690,,14680,,17.25,19.9
Fri.23.JULY,danf,493.02,,,374.05,,,6680,,6100,,3.02,4.05
Fri.23.JULY,TAIF,648.09,,,369.771,,,14350,,7250,,18.09,-30.229
Fri.23.JULY,kata,326.79,,,527.24,,,6920,,9210,,-3.21,7.24
Fri.23.JULY,botw,1052.24,,,758.89,,,23880,,12380,,32.24,18.89
Fri.23.JULY,asha,487.1,,,527.25,,,4610,,13490,,17.1,7.25
Fri.23.JULY,ayik,304.04,,,82.11,,,6140,,2990,,14.04,-17.89
Fri.23.JULY,odum,323.74,,,224.29,,,4780,,4080,,3.74,-5.71
Fri.23.JULY,ashal1,,,,,,,,,,,0,0
Fri.23.JULY,ashal2,325.18,,,469.15,,,10710,,2510,,35.18,39.15
Fri.23.JULY,nurse,153.96,,,115.59,,,2940,,3940,,-16.04,15.59
Fri.23.JULY,mayer,,,,,,,,,,,0,0
Fri.23.JULY,borts,558.99,,,150.09,,,11800,,3500,,8.99,10.09
Fri.23.JULY,ablek,108.54,,,86.25,,,2680,,4340,,-11.46,6.25
Fri.23.JULY,danch,226.76,,,71.76,,,3060,,2990,,26.76,-18.24
Fri.23.JULY,aman,325.26,,,246.36,,,13140,,3820,,35.26,-13.64
Fri.23.JULY,bego,670.09,,,411.55,,,19060,,8320,,-29.91,21.55
Fri.23.JULY,teach,313.81,,,893.09,,84,4540,,19290,10500,3.81,-0.91
Fri.23.JULY,asiak,262.27,,,1682.14,,,5820,,7520,,22.27,-47.86
Fri.23.JULY,adeis,,,,,,,,,,,0,0
Fri.23.JULY,kofo,117.46,,,242.91,,,7590,,6610,,-2.54,2.91
Fri.23.JULY,ason,126.12,,,81.43,,,8480,,4990,,6.12,1.43
Fri.23.JULY,akiman,205.13,,,59.87,,,5290,,6470,,15.13,-0.13
Fri.23.JULY,asonk,117.61,,,0,,,2650,,1090,,-2.39,0
Fri.23.JULY,ynkrum,,,,,,,,,,,0,0
Fri.23.JULY,essien,265.3,30.3,,68.25,30.15,,4040,,3700,,-15,-11.9
Fri.23.JULY,tred,,,,,,,,,,,0,0
Fri.23.JULY,paky,599.91,,72,694.84,,,13530,9000,8510,,17.91,44.84
Fri.23.JULY,obua,533.16,40,,899.85,40,,11380,,7740,,-66.84,-30.15
Fri.23.JULY,akapo,,,,,,,,,,,0,0
Fri.23.JULY,konko,417.37,,,601.15,,,9240,,6920,,7.37,1.15
Fri.23.JULY,kodi,254.41,,,1108.35,,,10110,,27920,,-25.59,28.35
Fri.23.JULY,hema,963.2,,,718.99,,,23100,,11890,,3.2,-1.01
Fri.23.JULY,toas,4549.66,,144,2737.2,,,19930,18000,21920,,-94.34,27.2
Fri.23.JULY,otaf,108.23,,,92.47,,,4220,,9780,,8.23,2.47
Fri.23.JULY,aboab,317.63,,,79.35,,,11160,,8520,,17.63,9.35
Fri.23.JULY,asuos,581.66,,,151.11,,,19540,,11860,,1.66,-8.89
Fri.23.JULY,akrop,523.39,,,937.7,,,9100,,16370,,-36.61,-22.3
Fri.23.JULY,tep,288.96,,,197.57,,,6210,,8300,,-1.04,7.57
Fri.23.JULY,anyi,301.98,,,401.92,,,6730,,7030,,21.98,-8.08
Fri.23.JULY,ahen,106.51,,,934.51,,,9230,,19600,,-3.49,44.51
Fri.23.JULY,abof1,1396.62,,,2929.03,,,7130,,24920,,26.62,29.03
Fri.23.JULY,abof2,1377.08,,,1805.14,,,7800,,8790,,-22.92,115.14
Fri.23.JULY,nyin,1399.98,,,284.65,,,7610,,18050,,19.98,4.65
Fri.23.JULY,adank,32.52,,,58,,,6310,,3890,,-7.48,-2
Fri.23.JULY,aboas,833.07,,144,1023.14,,,26810,18000,12040,,-40.93,33.14
Fri.23.JULY,atagogo,214.47,,,206.05,,,6850,,7550,,14.47,6.05
Fri.23.JULY,wiam,1730.53,,72,373.79,,,16580,9000,14780,,-111.47,-6.21
Fri.23.JULY,agon,1617.144,,144,282.17,,,33260,18000,17740,,-66.856,22.17
Fri.23.JULY,droman,173.34,,,631,,,7250,,9980,,3.34,-9
Fri.23.JULY,ejur,442.43,,,1583.46,,,9090,,4910,,2.43,-6.54
Fri.23.JULY,agon2,352.11,,,331.79,,,14720,,14740,,-17.89,1.79
Fri.23.JULY,kube,47.99,,,134.57,,,1500,,6150,,-12.01,-15.43
Fri.23.JULY,suny,464.56,,,370.57,,,7550,,4860,,4.56,0.57
Fri.23.JULY,yawh,296.94,,,444.43,,,10270,,10480,,6.94,4.43
Fri.23.JULY,mantuk,331.97,,,112.47,,,7080,,9180,,11.97,2.47
Fri.23.JULY,drob,118.48,,,53.87,,,4980,,2200,,-1.52,3.87
Fri.23.JULY,afrisi,453.2,,,570.73,,,12290,,11970,,3.2,10.73
Fri.23.JULY,ntrotr,1016.41,,,180.58,,,19260,,20990,,-13.59,-9.42
Fri.23.JULY,chira,221.73,,,899.93,,,8470,,19840,,-18.27,9.93
Fri.23.JULY,nsoatr,732.89,,,515.51,,,19690,,11690,,2.89,5.51
Fri.23.JULY,tnkwae,227.38,,,94.9,,,2260,,10170,,-2.62,-5.1
Fri.23.JULY,tforik,477.73,40.56,,255.35,50.71,,4120,,5690,,-12.83,-5.36
Fri.23.JULY,wkoase,449.97,,,856.48,,,4910,,10630,,-10.03,26.48
Fri.23.JULY,mks1,335.73,,,659.55,,,12150,,6570,,15.73,9.55
Fri.23.JULY,mks2,212.31,32.28,,213.25,40.22,,5300,,8480,,-49.97,-26.97
Fri.23.JULY,mks3,537.75,44.32,,869.02,40.98,,11880,,10010,,-26.57,-61.96
Fri.23.JULY,mks4,,,,,,,,,,,0,0
Fri.23.JULY,salt1,341.95,,,159.42,,,9590,,9720,,-8.05,-10.58
Fri.23.JULY,salt2,242.8,,,189.78,,,4580,,3500,,22.8,-10.22
Fri.23.JULY,afosu,162.16,,,523.11,,,10770,,1980,,82.16,-96.89
Fri.23.JULY,asik,1357.11,20,,550.82,10,,9980,,7020,,17.11,10.82
Fri.23.JULY,ajuk,641.43,10,,91.6,10,,10270,,9960,,-8.57,-8.4
Fri.23.JULY,jamr,985.16,10,,64.63,10,,19280,,2860,,5.16,-15.37
Fri.23.JULY,kunt,316.79,,,118.96,,,2180,,1890,,-3.21,18.96
Fri.23.JULY,kas1,366.49,,,247.75,,,6410,,5560,,-13.51,7.75
Fri.23.JULY,kas2,166.42,,,36.57,,,4210,,6320,,-3.58,6.57
Fri.23.JULY,kas3,436.1,,,138.53,,,13090,,4480,,26.1,8.53
Fri.23.JULY,fett,1530.65,,,4845.37,,,16440,,6280,,20.65,25.37
Fri.23.JULY,apajn,927.26,20,,327.56,40,,20670,,10130,,-12.74,-42.44
Fri.23.JULY,eshie,703.99,,,168.45,,,5930,,870,,3.99,-1.55
Fri.23.JULY,swed,309.26,,,133.15,,,4660,,2630,,-10.74,13.15
Fri.23.JULY,ccoast,1045.92,,,386.87,,,15300,,5310,,45.92,-13.13
Fri.23.JULY,jukw,1327.14,,,537.24,,,15120,,10180,,-32.86,17.24
Fri.23.JULY,ankwant,130.54,,,136.23,,,7460,,10560,,-9.46,16.23
Fri.23.JULY,elub,1192.45,,,5029.3,,,17800,,30870,,32.45,-140.7
Fri.23.JULY,tako,881.98,,,435.15,,,28020,18000,9760,,21.98,5.15
Fri.23.JULY,daboa,400.81,30.18,,364.61,30.18,,12810,,9400,,-9.37,-45.57
Fri.23.JULY,esip,177.69,,,117.58,,,5820,,11160,,-2.31,7.58
Fri.23.JULY,bawd,667.68,18.21,,2051.41,,,22760,18000,28780,,-30.53,41.41
Fri.23.JULY,debi,1742.42,,,350.23,,,18940,,9600,,32.42,-29.77
Fri.23.JULY,anymame,1157.42,,,520.6,,,18900,,13620,,7.42,0.6
Sat.24.JULY,odor,595.59,,,430.58,,,4290,,7100,,-4.41,10.58
Sat.24.JULY,shuk1,258.31,,,36.57,,,2260,,2960,,-1.69,-3.43
Sat.24.JULY,shuk2,321.74,,,71.73,,18,6350,,3500,2250,21.74,23.73
Sat.24.JULY,agbo,293.11,,,129.72,,,11030,,3730,,-6.89,-0.28
Sat.24.JULY,nmai,,,,,,,,,,,0,0
Sat.24.JULY,oyib,1484.26,,,1195.38,,,19220,,13440,,14.26,-44.62
Sat.24.JULY,danf,531.48,,,280.55,,,6150,,5820,,1.48,0.55
Sat.24.JULY,TAIF,564.14,,,510.536,,,13760,,6720,,-25.86,-19.464
Sat.24.JULY,kata,373.49,,,224.26,,,6550,,8990,,3.49,4.26
Sat.24.JULY,botw,1056.82,,,602.47,,,22780,,11800,,-43.18,22.47
Sat.24.JULY,asha,913.5,,,529.25,,,10460,6750,12970,,13.5,9.25
Sat.24.JULY,ayik,347.28,,,144.91,,,5790,,2840,,-2.72,-5.09
Sat.24.JULY,odum,292.6,,,162.72,,,4480,,3920,,-7.4,2.72
Sat.24.JULY,ashal1,,,,,,,,,,,0,0
Sat.24.JULY,ashal2,233.39,,,337.76,18,,10500,,4440,2250,23.39,-0.24
Sat.24.JULY,nurse,180.83,,,86.95,,,2760,,3860,,0.83,6.95
Sat.24.JULY,mayer,,,,,,,,,,,0,0
Sat.24.JULY,borts,760.66,,,94.46,,,11040,,3400,,0.66,-5.54
Sat.24.JULY,ablek,183.47,,,190.81,,,2510,,4180,,13.47,30.81
Sat.24.JULY,danch,199.48,,,31.05,,,2850,,2960,,-10.52,1.05
Sat.24.JULY,aman,507.51,,,128.34,,,12620,,3700,,-12.49,8.34
Sat.24.JULY,bego,693.62,,,494.44,,,18340,,7850,,-26.38,24.44
Sat.24.JULY,teach,307.2,,,582.16,,,4270,,18700,,37.2,-7.84
Sat.24.JULY,asiak,958.31,,,1103.51,,,13840,9000,16950,10500,-21.69,33.51
Sat.24.JULY,adeis,,,,,,,,,,,0,0
Sat.24.JULY,kofo,111.9,,,364.53,,,7500,,6250,,21.9,4.53
Sat.24.JULY,ason,82.7,,,220.83,,,8400,,4770,,2.7,0.83
Sat.24.JULY,akiman,303.02,,,103.65,,,5000,,6380,,13.02,13.65
Sat.24.JULY,asonk,292.69,20,,0,,,2380,,1090,,2.69,0
Sat.24.JULY,ynkrum,,,,,,,,,,,0,0
Sat.24.JULY,essien,251.54,,,299.62,,,3790,,3400,,1.54,-0.38
Sat.24.JULY,tred,,,,,,,,,,,0,0
Sat.24.JULY,paky,303.63,,,749.065,,84,13230,,18030,10500,3.63,-314.935
Sat.24.JULY,obua,416.32,,,794.35,,,11000,,6950,,36.32,4.35
Sat.24.JULY,akapo,,,,,,,,,,,0,0
Sat.24.JULY,konko,266.37,,,175.34,,,8970,,6740,,-3.63,-4.66
Sat.24.JULY,kodi,201.31,,,349.6,,,9900,,27570,,-8.69,-0.4
Sat.24.JULY,hema,1142.64,,,629.74,,,21960,,11270,,2.64,9.74
Sat.24.JULY,toas,4201.67,,,3229.91,,,15770,,18740,,41.67,49.91
Sat.24.JULY,otaf,174.72,37,,154.23,35.13,,4090,,9670,,7.72,9.1
Sat.24.JULY,aboab,308.42,,,93.84,,,10840,,8420,,-11.58,-6.16
Sat.24.JULY,asuos,410.25,,,268.8,,,19140,,11590,,10.25,-1.2
Sat.24.JULY,akrop,616.38,,,880.38,,,8500,,15510,,16.38,20.38
Sat.24.JULY,tep,214.98,,,86.27,,,6000,,8200,,4.98,-13.73
Sat.24.JULY,anyi,155.6,,,71.77,,,6570,,6970,,-4.4,11.77
Sat.24.JULY,ahen,67.24,,,482.75,,,9140,,19100,,-22.76,-17.25
Sat.24.JULY,abof1,552.64,,,1089.15,,,6570,,23830,,-7.36,-0.85
Sat.24.JULY,abof2,626.73,,72,361.69,,,16220,9000,8420,,-25.27,-8.31
Sat.24.JULY,nyin,558.42,,,395.42,,,7070,,17640,,18.42,-14.58
Sat.24.JULY,adank,45.81,,,33.13,,,6260,,3850,,-4.19,-6.87
Sat.24.JULY,aboas,870.84,,,997.249,,,25960,,11060,,20.84,17.249
Sat.24.JULY,atagogo,168.57,,,185.56,,,6680,,7370,,-1.43,5.56
Sat.24.JULY,wiam,1538.5,,,413.7,,,15070,,14380,,28.5,13.7
Sat.24.JULY,agon,1724.183,,,1196.345,,,31520,,16580,,-15.817,36.345
Sat.24.JULY,droman,187.68,,,782.52,,,7070,,9200,,7.68,2.52
Sat.24.JULY,ejur,388.38,,,1663.73,,,8670,,3310,,-31.62,63.73
Sat.24.JULY,agon2,216.21,,,807.51,22.23,,14520,,13940,,16.21,-14.72
Sat.24.JULY,kube,144.01,,,254.65,,,1360,,5900,,4.01,4.65
Sat.24.JULY,suny,506,,,137.92,,,7050,,4720,,6,-2.08
Sat.24.JULY,yawh,338.84,,,191.9,,,9940,,10290,,8.84,1.9
Sat.24.JULY,mantuk,300.58,,,321.25,,,6790,,8860,,10.58,1.25
Sat.24.JULY,drob,176.34,,,32.77,,,4810,,2170,,6.34,2.77
Sat.24.JULY,afrisi,575.8,,,681.42,,,11730,,11290,,15.8,1.42
Sat.24.JULY,ntrotr,572.34,,,744.07,,,18690,,20230,,2.34,-15.93
Sat.24.JULY,chira,186.5,,,751.56,,,8300,,19100,,16.5,11.56
Sat.24.JULY,nsoatr,960.56,,,1090.92,,,18750,,10610,,20.56,10.92
Sat.24.JULY,tnkwae,222.95,,,23.8,,,2030,,10150,,-7.05,3.8
Sat.24.JULY,tforik,333.9,,,110.75,,,3780,,5570,,-6.1,-9.25
Sat.24.JULY,wkoase,516.95,,,490.44,,,4390,,10130,,-3.05,-9.56
Sat.24.JULY,mks1,309.24,50.47,,372.65,40.38,,11870,,6200,,-21.23,-37.73
Sat.24.JULY,mks2,341.08,,,275.75,,,4980,,8170,,21.08,-34.25
Sat.24.JULY,mks3,673.12,,,1146.57,,,11250,,8900,,43.12,36.57
Sat.24.JULY,mks4,,,,,,,,,,,0,0
Sat.24.JULY,salt1,272.83,,,875.88,,,9330,,8890,,12.83,45.88
Sat.24.JULY,salt2,399.21,,,56.28,,,4170,,3460,,-10.79,16.28
Sat.24.JULY,afosu,428.77,50.58,,212.22,50.45,,10400,,1790,,8.19,-28.23
Sat.24.JULY,asik,1667.22,,90,171.3,,,19450,11250,6860,,-202.78,11.3
Sat.24.JULY,ajuk,634.02,,,448.18,,,9660,,9500,,24.02,-11.82
Sat.24.JULY,jamr,1050.23,,,273.73,,,18220,,2580,,-9.77,-6.27
Sat.24.JULY,kunt,343.19,,54,141.11,,,8670,6750,1740,,29.19,-8.89
Sat.24.JULY,kas1,291.14,,,285.03,,,6140,,5270,,21.14,-4.97
Sat.24.JULY,kas2,206.45,,,30.17,,,4000,,6280,,-3.55,-9.83
Sat.24.JULY,kas3,449.2,,,100.7,,,12680,,4350,,39.2,-29.3
Sat.24.JULY,fett,1555.57,,,4018.12,,204,14900,,28000,25500,15.57,34.12
Sat.24.JULY,apajn,1088.5,66.02,,439.07,30.56,,19610,,9730,,-37.52,8.51
Sat.24.JULY,eshie,851.34,,,132.49,,48,5040,,6840,6000,-38.66,54.49
Sat.24.JULY,swed,404.74,,,167.7,,,4230,,2490,,-25.26,27.7
Sat.24.JULY,ccoast,1188.2,,,319.17,,,14170,,4990,,58.2,-0.83
Sat.24.JULY,jukw,1268.16,,,727.38,,,13850,,9440,,-1.84,-12.62
Sat.24.JULY,ankwant,75.02,,,181.91,,,7400,,10380,,15.02,1.91
Sat.24.JULY,elub,1054.5,,144,1811.26,,,34800,18000,29050,,-89.5,-8.74
Sat.24.JULY,tako,689.46,,,503.05,,,27310,,9260,,-20.54,3.05
Sat.24.JULY,daboa,554.05,,,173.23,,72,12210,,18350,9000,-45.95,51.23
Sat.24.JULY,esip,245.07,,,115.28,,,5580,,11040,,5.07,-4.72
Sat.24.JULY,bawd,1704.64,40.54,,3272.11,40.4,,21150,,25540,,54.1,-8.29
Sat.24.JULY,debi,2112.86,,,709.48,,,16850,,8880,,22.86,-10.52
Sat.24.JULY,anymame,989.47,,,421.74,,,26890,9000,13200,,-20.53,1.74
Sun.25.JULY,odor,451.8,,54,124.83,,,10700,6750,6950,,57.8,-25.17
Sun.25.JULY,shuk1,199.93,,,62.11,,,2060,,2900,,-0.07,2.11
Sun.25.JULY,shuk2,237.94,,,23.47,,,6150,,3450,,37.94,-26.53
Sun.25.JULY,agbo,324.5,,,180.78,,,10690,,3560,,-15.5,10.78
Sun.25.JULY,nmai,,,,,,,,,,,0,0
Sun.25.JULY,oyib,1145.47,,,662.32,,,18080,,12810,,5.47,32.32
Sun.25.JULY,danf,581.9,,,483.44,,,5570,,5330,,1.9,-6.56
Sun.25.JULY,TAIF,718.92,,,332.646,,,13000,,6410,,-41.08,22.646
Sun.25.JULY,kata,277.61,,,519.4,,,6280,,8470,,7.61,-0.6
Sun.25.JULY,botw,865.78,,,366.18,,,21920,,11460,,5.78,26.18
Sun.25.JULY,asha,374.57,,,486.75,,,10110,,12500,,24.57,16.75
Sun.25.JULY,ayik,345.84,,,157.29,,,5440,,2680,,-4.16,-2.71
Sun.25.JULY,odum,299.94,,,160.45,,,4180,,3760,,-0.06,0.45
Sun.25.JULY,ashal1,,,,,,,,,,,0,0
Sun.25.JULY,ashal2,481.51,,,413.59,,,10000,,4020,,-18.49,-6.41
Sun.25.JULY,nurse,147.57,,,77.63,,,2600,,3780,,-12.43,-2.37
Sun.25.JULY,mayer,,,,,,,,,,,0,0
Sun.25.JULY,borts,341.07,,,44.16,,,10710,,3380,,11.07,24.16
Sun.25.JULY,ablek,177.81,,,113.65,,,2310,,4070,,-22.19,3.65
Sun.25.JULY,danch,190.08,,,110.42,,,2650,,2860,,-9.92,10.42
Sun.25.JULY,aman,265.07,,,174.23,,,12370,,3520,,15.07,-5.77
Sun.25.JULY,bego,609.63,,,858.56,,,17740,,7010,,9.63,18.56
Sun.25.JULY,teach,285.18,,,239.47,,,3960,,18500,,-24.82,39.47
Sun.25.JULY,asiak,404,,,307.1,,,13410,,16680,,-26,37.1
Sun.25.JULY,adeis,,,,,,,,,,,0,0
Sun.25.JULY,kofo,167.08,,,211.83,,,7320,,6060,,-12.92,21.83
Sun.25.JULY,ason,280.29,,,108.62,,,8110,,4660,,-9.71,-1.38
Sun.25.JULY,akiman,305.38,,,42.44,,,4680,,6330,,-14.62,-7.56
Sun.25.JULY,asonk,267.42,,,0,,,2110,,1090,,-2.58,0
Sun.25.JULY,ynkrum,,,,,,,,,,,0,0
Sun.25.JULY,essien,238.66,,,189.65,,,3550,,3210,,-1.34,-0.35
Sun.25.JULY,tred,,,,,,,,,,,0,0
Sun.25.JULY,paky,456.28,,,382.28,,,12790,,17640,,16.28,-7.72
Sun.25.JULY,obua,451.99,,,698.39,,,10530,,16640,10500,-18.01,-111.61
Sun.25.JULY,akapo,,,,,,,,,,,0,0
Sun.25.JULY,konko,128.79,,,213.93,,,8840,,6530,,-1.21,3.93
Sun.25.JULY,kodi,473.59,,,726.02,,,9410,,26900,,-16.41,56.02
Sun.25.JULY,hema,1279.59,,,451.66,,,20700,,10820,,19.59,1.66
Sun.25.JULY,toas,4308.57,,72,2332.65,,216,20570,9000,43580,27000,36.57,-43.35
Sun.25.JULY,otaf,80.54,,,69.36,,,4010,,9590,,0.54,-10.64
Sun.25.JULY,aboab,183.14,,,203.91,,,10650,,8210,,-6.86,-6.09
Sun.25.JULY,asuos,388.65,,,324.38,,,18750,,11250,,-1.35,-15.62
Sun.25.JULY,akrop,527.6,,,1328.92,,216,8000,,41430,27000,27.6,32.92
Sun.25.JULY,tep,208.63,,,178.4,,,5790,,8020,,-1.37,-1.6
Sun.25.JULY,anyi,196.37,,,208.05,,,6350,,6770,,-23.63,8.05
Sun.25.JULY,ahen,91.75,,,839.04,,,9040,,18230,,-8.25,-30.96
Sun.25.JULY,abof1,695.91,,,1473.11,,,5870,,22370,,-4.09,13.11
Sun.25.JULY,abof2,483.05,,,279.73,,,15800,,8200,,63.05,59.73
Sun.25.JULY,nyin,561.47,,144,111.48,,,24620,18000,17530,,-32.53,1.48
Sun.25.JULY,adank,45.52,,,40.03,,,6210,,3810,,-4.48,0.03
Sun.25.JULY,aboas,979.21,,,1376.603,,,25000,,9710,,19.21,26.603
Sun.25.JULY,atagogo,272.66,,,247.85,,,6410,,7130,,2.66,7.85
Sun.25.JULY,wiam,1526.94,,,162.3,,,13530,,14210,,-13.06,-7.7
Sun.25.JULY,agon,1265.183,,,507.786,,,30240,,16060,,-14.817,-12.214
Sun.25.JULY,droman,219.55,,,543.05,,,6850,,8680,,-0.45,23.05
Sun.25.JULY,ejur,376.42,,,351.58,,,8300,,2970,,6.42,11.58
Sun.25.JULY,agon2,172.19,,,623.48,,,14370,,13340,,22.19,23.48
Sun.25.JULY,kube,64.45,,,128.16,,,1280,,5760,,-15.55,-11.84
Sun.25.JULY,suny,495.64,,,236.68,,,6560,,4490,,5.64,6.68
Sun.25.JULY,yawh,636.1,,,445.48,,,9310,,9850,,6.1,5.48
Sun.25.JULY,mantuk,251.24,,,157.79,,,6550,,8700,,11.24,-2.21
Sun.25.JULY,drob,175.27,,,75.51,,,4640,,2100,,5.27,5.51
Sun.25.JULY,afrisi,605.3,,,408.2,,,11130,,10890,,5.3,8.2
Sun.25.JULY,ntrotr,1026.61,,,81.73,,,17670,,20140,,6.61,-8.27
Sun.25.JULY,chira,310.45,,,1250.87,,,7980,,17860,,-9.55,10.87
Sun.25.JULY,nsoatr,633.93,,,229.16,,,18120,,10390,,3.93,9.16
Sun.25.JULY,tnkwae,141.14,,68,169.11,,,10440,8500,9980,,-16.86,-0.89
Sun.25.JULY,tforik,378.46,,76,40.25,,,12840,9500,5530,,-137.54,0.25
Sun.25.JULY,wkoase,452.09,,72,246.36,,,13050,9000,9860,,40.09,-23.64
Sun.25.JULY,mks1,289.69,,,294.4,,,11580,,5900,,-0.31,-5.6
Sun.25.JULY,mks2,316.92,,,206.69,,,4670,,8000,,6.92,36.69
Sun.25.JULY,mks3,589.98,,,450.93,,,10620,,8450,,-40.02,0.93
Sun.25.JULY,mks4,,,,,,,,,,,0,0
Sun.25.JULY,salt1,401.37,,,409.66,,,8900,,8480,,-28.63,-0.34
Sun.25.JULY,salt2,290.91,,,95.99,,,3890,,3350,,10.91,-14.01
Sun.25.JULY,afosu,179.72,,,354.52,,72,10250,,10480,9000,29.72,-27.48
Sun.25.JULY,asik,1413.54,,,303.45,,,18050,,6540,,13.54,-16.55
Sun.25.JULY,ajuk,633.73,,,416.07,,,9030,,9090,,3.73,6.07
Sun.25.JULY,jamr,1155.6,,,228.76,,,17070,,2350,,5.6,-1.24
Sun.25.JULY,kunt,332.84,,,87.64,,,8350,,1660,,12.84,7.64
Sun.25.JULY,kas1,324.09,,,266.7,,,5820,,5000,,4.09,-3.3
Sun.25.JULY,kas2,218.85,,,2.76,,,3810,,6270,,28.85,-7.24
Sun.25.JULY,kas3,591.46,,,207.7,,,12090,,4140,,1.46,-2.3
Sun.25.JULY,fett,1661.82,,,1875.87,,,13250,,26100,,11.82,-24.13
Sun.25.JULY,apajn,1039.71,30.8,,1041.54,,,18600,,8690,,-1.09,1.54
Sun.25.JULY,eshie,851.99,,,156.91,,,4160,,6720,,-28.01,36.91
Sun.25.JULY,swed,298.78,,,64.87,,,3920,,2430,,-11.22,4.87
