date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var
Tues.16.APR,odor,372.53,,,267.28,,,1890,,3350,,-7.47,-2.72
Tues.16.APR,shuk1,279.93,,,96.1,,,6590,,5120,,9.93,6.1
Tues.16.APR,shuk2,283.02,,,77.02,,,6310,,4870,,23.02,-12.98
Tues.16.APR,agbo,381,20,,496.86,20,,4060,,3310,,-19,6.86
Tues.16.APR,nmai,,,,,,,,,,,0,0
Tues.16.APR,oyib,2053.17,,,1934.48,,,4400,,31680,,-6.83,-35.52
Tues.16.APR,danf,615.57,,,143.79,,,7540,,4730,,-14.43,-6.21
Tues.16.APR,TAIF,1018.17,,,300.741,,,11270,,10450,,28.17,20.741
Tues.16.APR,kata,670.9,,,682.87,,72,9750,,15800,9000,-29.1,190.87
Tues.16.APR,botw,1571.67,,,2362.57,,,12300,,31400,,11.67,82.57
Tues.16.APR,asha,633.86,,,330.7,,,11390,,17270,,23.86,40.7
Tues.16.APR,ayik,440.98,,,141.61,,,3590,,4730,,-29.02,1.61
Tues.16.APR,odum,320.89,,,168.52,,,4980,,5430,,0.89,-1.48
Tues.16.APR,ashal1,,,,,,,,,,,0,0
Tues.16.APR,ashal2,1167.12,,,551.93,,,1530,,5350,,37.12,-38.07
Tues.16.APR,nurse,335.1,,,138.9,,,3670,,3200,,5.1,18.9
Tues.16.APR,mayer,,,,,,,,,,,0,0
Tues.16.APR,borts,584.19,,,99.63,,,6360,,7230,,-25.81,-40.37
Tues.16.APR,ablek,286.59,,,69.96,,,4790,,5830,,-13.41,9.96
Tues.16.APR,danch,228.61,,,226.94,,,4440,,2250,,-1.39,16.94
Tues.16.APR,aman,1061.18,,,47.71,,,7580,,7410,,31.18,7.71
Tues.16.APR,bego,515.45,,,378.4,,,6760,,5230,,15.45,8.4
Tues.16.APR,teach,307.92,,,1774.34,,,4690,,8500,,37.92,84.34
Tues.16.APR,asiak,488.86,30.06,,3253.95,40.09,,4240,,9440,,-1.2,3.86
Tues.16.APR,adeis,,,,,,,,,,,0,0
Tues.16.APR,kofo,179.63,20.2,,366.06,20.2,,6050,,5820,,-0.57,-4.14
Tues.16.APR,ason,201.92,,,298.72,,,10600,,5100,,1.92,-1.28
Tues.16.APR,akiman,399.22,,108,91.86,,,10110,4500,2850,,-8.78,21.86
Tues.16.APR,asonk,338.39,,,389.02,,,3740,,2800,,-1.61,-0.98
Tues.16.APR,ynkrum,,,,,,,,,,,0,0
Tues.16.APR,essien,544.77,,,389.27,,,10160,,5790,,4.77,-0.73
Tues.16.APR,tred,571.6,,,260.09,,,9680,,11120,,1.6,-29.91
Tues.16.APR,paky,541.27,,,671.013,,,11590,,13260,,1.27,1.013
Tues.16.APR,obua,793.15,115.62,,679.92,,,18010,,7970,,7.53,19.92
Tues.16.APR,akapo,943.5,,,686.2,,,6770,,12610,,3.5,-3.8
Tues.16.APR,konko,434.07,,,990.8,,,8510,,12980,,-5.93,10.8
Tues.16.APR,kodi,773.09,,,654.43,,,22440,,7720,,13.09,4.43
Tues.16.APR,hema,623.19,,,296.02,,,10210,,10610,,3.19,-3.98
Tues.16.APR,toas,3107.87,,,2294.29,,,11310,,19680,,57.87,4.29
Tues.16.APR,otaf,138.6,40.7,,213.23,40.53,,2590,,9850,,-12.1,12.7
Tues.16.APR,aboab,223.41,,,250.34,,,2670,,4790,,-6.59,-9.66
Tues.16.APR,asuos,389.02,,,606.36,,,14030,,4680,,-0.98,-23.64
Tues.16.APR,akrop,1521,,,2276.11,,,14770,,26090,,51,26.11
Tues.16.APR,tep,319.16,,,134.32,,,4030,,7170,,9.16,-5.68
Tues.16.APR,anyi,286.72,,,73.13,,,4620,,6440,,-3.28,13.13
Tues.16.APR,ahen,248.08,,,568.49,31.51,,7490,,940,,8.08,-23.02
Tues.16.APR,abof1,417.22,,,723.66,,,21210,,14670,,7.22,23.66
Tues.16.APR,nyin,511.68,,,632.31,,,22440,,9350,,1.68,2.31
Tues.16.APR,adank,115.6,,,98.05,,,6340,,10800,,5.6,-1.95
Tues.16.APR,aboas,1267.28,,,1271.969,,,6610,,15550,,17.28,-28.031
Tues.16.APR,atagogo,201.06,,,253.61,,,2630,,3590,,1.06,3.61
Tues.16.APR,wiam,1906.52,40.65,,426.84,10.16,,15400,,5440,,-4.13,-23.32
Tues.16.APR,agon,2546.847,,,1161.006,,,17610,,7190,,-3.153,11.006
Tues.16.APR,droman,450.87,20.27,,485.01,50.85,,4330,,7070,6750,-9.4,4.16
Tues.16.APR,ejur,541.99,40.35,,648.12,30.28,,7600,,8880,6750,-18.36,-22.16
Tues.16.APR,agon2,549.8,50.78,,442.44,71.07,,12110,,10580,,-10.98,1.37
Tues.16.APR,kube,129.42,,,240.28,,,6480,,3110,,-0.58,30.28
Tues.16.APR,suny,599.64,,,889.4,38.43,,11080,,5350,,9.64,0.97
Tues.16.APR,yawh,340.02,,,260.13,,,6200,,3220,,30.02,-9.87
Tues.16.APR,mantuk,288.39,,,211.12,,,6950,,16110,,-1.61,-8.88
Tues.16.APR,drob,171.85,,,159.51,,,7530,,4500,,1.85,9.51
Tues.16.APR,afrisi,862.98,,,539.12,,,14530,,15400,,-7.02,9.12
Tues.16.APR,ntrotr,1475.02,,,446.26,,,7140,,19840,,5.02,-3.74
Tues.16.APR,chira,285.5,,,940.92,,,5350,,4220,,15.5,-19.08
Tues.16.APR,nsoatr,993.12,40.53,,369.75,40.51,,21620,,18230,,-7.41,-0.76
Tues.16.APR,tnkwae,320.95,6.85,,74.89,6.71,,5330,,9290,,4.1,-1.82
Tues.16.APR,tforik,434.71,40.59,72,122.53,30.32,,10870,9000,2000,,-307.88,-7.79
Tues.16.APR,wkoase,1121.07,,72,411.82,,,17870,9000,5550,,-290.93,11.82
Tues.16.APR,mks1,,,,,,,,,,,0,0
Tues.16.APR,mks2,356.45,,,755.5,,,6200,,9050,,26.45,-14.5
Tues.16.APR,mks3,690.52,,,1609.79,,,6120,,7040,,-9.48,-10.21
Tues.16.APR,mks4,,,,,,,,,,,0,0
Tues.16.APR,salt1,229.87,,,387.89,,,5370,,3200,,9.87,-22.11
Tues.16.APR,salt2,405.06,,,37.45,,,4420,,5100,,-4.94,7.45
Tues.16.APR,afosu,217.44,,,162.55,,,2080,,7480,,7.44,-37.45
Tues.16.APR,asik,2009.75,,,435.92,,,24580,,6850,,59.75,-4.08
Tues.16.APR,ajuk,758.6,,,297.77,,,7540,,5860,,-11.4,-2.23
Tues.16.APR,jamr,852.15,,,246.37,,,19400,,2650,,2.15,-13.63
Tues.16.APR,kunt,213.74,,,88.61,,,4900,,3720,,3.74,8.61
Tues.16.APR,kas1,368.7,,,222.24,,,3340,,4540,,8.7,-27.76
Tues.16.APR,kas2,238.26,,,57.65,,,3980,,2000,,8.26,-12.35
Tues.16.APR,kas3,,,,,,,,,,,0,0
Tues.16.APR,fett,2573.43,,,5570.93,,,12050,,18700,,23.43,40.93
Tues.16.APR,apajn,1176.12,32.46,,541.71,21.87,,6990,,7800,,-46.34,9.84
Tues.16.APR,eshie,617.04,,,99.27,,,6800,,2540,,-2.96,-0.73
Tues.16.APR,swed,364.78,,,215.52,,,9240,,7930,,4.78,-4.48
Tues.16.APR,ccoast,1290.86,30,,310.23,34,,12100,,5400,,-39.14,-23.77
Tues.16.APR,jukw,1229.96,30,,432.27,32,,13050,,9160,,9.96,10.27
Tues.16.APR,ankwant,184.95,,,56.75,,,7220,,7470,,4.95,16.75
Tues.16.APR,elub,1435.29,,,1796.78,,,20620,,20830,,-4.71,106.78
Tues.16.APR,tako,928.84,50,,706.2,60,,12200,,8660,,-31.16,-13.8
Tues.16.APR,daboa,505.25,,,788.42,,,4920,,9500,,-14.75,-31.58
Tues.16.APR,esip,211.33,,,33.91,,,7320,,6510,,1.33,3.91
Tues.16.APR,bawd,975.89,,,299.63,,,21200,,40870,,25.89,69.63
Tues.16.APR,debi,4343.84,,,1258.06,,,17900,,21600,,43.84,8.06
Tues.16.APR,anymame,2163.37,,,1299.89,,,20700,,6660,,13.37,9.89
Wed.17.APR,odor,242.93,,80,266.59,,36,11890,10000,7610,4500,162.93,-9.41
Wed.17.APR,shuk1,359.98,,,51.93,,,6220,,5070,,-10.02,1.93
Wed.17.APR,shuk2,473.81,,,118,,,5850,,4770,,13.81,18
Wed.17.APR,agbo,526.98,,60,326.43,,,11120,7500,2980,,26.98,-3.57
Wed.17.APR,nmai,,,,,,,,,,,0,0
Wed.17.APR,oyib,1134.84,,160,767.63,,,23480,20000,30920,,54.84,7.63
Wed.17.APR,danf,733.47,,,230.72,,,6810,,4500,,3.47,0.72
Wed.17.APR,TAIF,851.21,,,330.733,,,10420,,10120,,1.21,0.733
Wed.17.APR,kata,540.99,,,361.64,,,9190,,15460,,-19.01,21.64
Wed.17.APR,botw,1310.46,,160,929.89,,,31270,20000,30520,,120.46,49.89
Wed.17.APR,asha,643.92,,,2006.51,,,10780,,15330,,33.92,66.51
Wed.17.APR,ayik,415.32,,,144.51,,,3160,,4600,,-14.68,14.51
Wed.17.APR,odum,688.41,,,185.13,,,4280,,5230,,-11.59,-14.87
Wed.17.APR,ashal1,,,,,,,,,,,0,0
Wed.17.APR,ashal2,1211.39,,80,919.93,,,10400,10000,4380,,1.39,-50.07
Wed.17.APR,nurse,196.69,,,224.65,,,3480,,2960,,6.69,-15.35
Wed.17.APR,mayer,,,,,,,,,,,0,0
Wed.17.APR,borts,288.83,,,115.9,,,6070,,7130,,-1.17,15.9
Wed.17.APR,ablek,261.63,,,41.03,,,4520,,5790,,-8.37,1.03
Wed.17.APR,danch,202.25,,,226.62,,,4230,,2030,,-7.75,6.62
Wed.17.APR,aman,618.43,,,138.85,,,6980,,7240,,18.43,-31.15
Wed.17.APR,bego,1222.71,,,704.45,,,5530,,4510,,-7.29,-15.55
Wed.17.APR,teach,314.1,,,990.92,,,4400,,7550,,24.1,40.92
Wed.17.APR,asiak,358.56,,72,4082.85,,,13000,9000,5320,,46.56,-37.15
Wed.17.APR,adeis,,,,,,,,,,,0,0
Wed.17.APR,kofo,237.1,,,183.81,,,5820,,5630,,7.1,-6.19
Wed.17.APR,ason,322.11,,,790.56,,72,10280,,13400,9000,2.11,18.56
Wed.17.APR,akiman,361.99,,,43.09,,,9780,,2800,,31.99,-6.91
Wed.17.APR,asonk,642.03,,,422.92,,,3100,,2380,,2.03,2.92
Wed.17.APR,ynkrum,,,,,,,,,,,0,0
Wed.17.APR,essien,437.21,,,453.45,,,9720,,5340,,-2.79,3.45
Wed.17.APR,tred,732.79,,36,517.99,,,13490,4500,10620,,6.79,17.99
Wed.17.APR,paky,901.71,,,890.418,,,10690,,12380,,1.71,10.418
Wed.17.APR,obua,713,,,334.49,,,17260,,7660,,-37,24.49
Wed.17.APR,akapo,814.08,,,3897.22,,,5950,,8720,,-5.92,7.22
Wed.17.APR,konko,342.63,,,595.81,,,8160,,12390,,-7.37,5.81
Wed.17.APR,kodi,681.79,40.22,,716.54,40.26,,21800,,7010,,1.57,-33.72
Wed.17.APR,hema,1021.05,,,273.26,,,9190,,10340,,1.05,3.26
Wed.17.APR,toas,3155.64,,,2222.78,,,8170,,17520,,15.64,62.78
Wed.17.APR,otaf,150.53,40.5,,101.56,40.52,,2480,,9800,,0.03,11.04
Wed.17.APR,aboab,143.46,80.59,,160.36,80.36,,2600,,4700,,-7.13,-10
Wed.17.APR,asuos,457.47,40.4,,159.7,40.25,,13600,,4520,,-12.93,-40.55
Wed.17.APR,akrop,1655.69,,108,3117.71,,,26600,13500,23010,,-122.31,37.71
Wed.17.APR,tep,319.28,,,169.61,,,3730,,6980,,19.28,-20.39
Wed.17.APR,anyi,313.14,,,405.66,,,4300,,6040,,-6.86,5.66
Wed.17.APR,ahen,307.06,,,35.34,,,7180,,900,,-2.94,-4.66
Wed.17.APR,abof1,592.48,,,3979.55,,,20620,,10720,,2.48,29.55
Wed.17.APR,nyin,1036.72,,,1456.33,,,21420,,7910,,16.72,16.33
Wed.17.APR,adank,141.12,,,81.27,,,6200,,10720,,1.12,1.27
Wed.17.APR,aboas,1685.85,,144,1328.393,,,23120,18000,14240,,51.85,18.393
Wed.17.APR,atagogo,458.3,,72,207.56,,,11250,9000,3390,,6.3,7.56
Wed.17.APR,wiam,1802.41,71.08,,771.24,20.26,,13660,,4670,,-8.67,-19.02
Wed.17.APR,agon,2603.754,30.33,,657.291,20.2,108,15020,,20060,13500,-16.576,-100.909
Wed.17.APR,droman,304.54,,,195.86,,,4030,,6880,,4.54,5.86
Wed.17.APR,ejur,930.95,,,436.54,,,6700,,8470,,30.95,26.54
Wed.17.APR,agon2,674.77,,,793.13,,,11420,,9770,,-15.23,-16.87
Wed.17.APR,kube,121.97,,,378.08,,,6350,,2720,,-8.03,-11.92
Wed.17.APR,suny,694.55,,,590.86,,,10400,,4760,,14.55,0.86
Wed.17.APR,yawh,246.99,,,469.26,,,5940,,2750,,-13.01,-0.74
Wed.17.APR,mantuk,303.09,,,546.15,,,6640,,15580,,-6.91,16.15
Wed.17.APR,drob,395.82,,,34.59,,,7140,,4460,,5.82,-5.41
Wed.17.APR,afrisi,1653.93,,,633.21,,,12800,,14800,,-76.07,33.21
Wed.17.APR,ntrotr,3313.68,,,470.84,,,3860,,19360,,33.68,-9.16
Wed.17.APR,chira,345.6,,,1078.43,,,5000,,3160,,-4.4,18.43
Wed.17.APR,nsoatr,840.75,,,401.71,,,20780,,17840,,0.75,11.71
Wed.17.APR,tnkwae,271.71,,,28.97,,,5060,,9260,,1.71,-1.03
Wed.17.APR,tforik,475.03,,,78.43,,,10370,,1930,,-24.97,8.43
Wed.17.APR,wkoase,1185.15,30.35,,633.94,30.37,,16720,,4940,,4.8,-6.43
Wed.17.APR,mks1,1912.82,,,853.59,,,7180,,9080,,92.82,-66.41
Wed.17.APR,mks2,370.92,,,619.51,,,5820,,8420,,-9.08,-10.49
Wed.17.APR,mks3,484.05,,36,1099.28,,,10200,4500,5920,,28.05,-20.72
Wed.17.APR,mks4,,,,,,,,,,,0,0
Wed.17.APR,salt1,895.94,,,899.68,,,4480,,2200,,5.94,-100.32
Wed.17.APR,salt2,392.28,,,172.38,,,4000,,4930,,-27.72,2.38
Wed.17.APR,afosu,253.55,,72,184.82,,,10990,9000,7250,,91.55,-45.18
Wed.17.APR,asik,2390.78,,,434.47,,,22180,,6430,,-9.22,14.47
Wed.17.APR,ajuk,968.61,24.65,,329.97,,,6590,,5520,,-6.04,-10.03
Wed.17.APR,jamr,2580.17,,,198.16,,,16820,,2460,,0.17,8.16
Wed.17.APR,kunt,297.44,,,1008.47,,,4610,,2740,,7.44,28.47
Wed.17.APR,kas1,632.38,,,323.79,,,2700,,4200,,-7.62,-16.21
Wed.17.APR,kas2,142.64,,,56.53,,,3830,,1950,,-7.36,6.53
Wed.17.APR,kas3,,,,,,,,,,,0,0
Wed.17.APR,fett,2871.58,,108,4145.69,36.94,108,22800,13500,28260,13500,13.58,60.75
Wed.17.APR,apajn,1563.48,,144,370.66,,,18900,13500,7460,,-170.52,30.66
Wed.17.APR,eshie,953.5,,,91.65,,,5850,,2450,,3.5,1.65
Wed.17.APR,swed,463.63,,,140.71,,,8780,,7800,,3.63,10.71
Wed.17.APR,ccoast,1332.7,10.13,,289.12,10.01,,10780,,5100,,2.57,-20.89
Wed.17.APR,jukw,2123.84,,,1073.32,,,10930,,8090,,3.84,3.32
Wed.17.APR,ankwant,95.54,30,,97.69,30,,7120,,7410,,-34.46,7.69
Wed.17.APR,elub,1299,,,1474.28,,,19350,,19400,,29,44.28
Wed.17.APR,tako,790.12,60.15,,317.73,,,11420,,8350,,-50.03,7.73
Wed.17.APR,daboa,642.34,,,836.01,,,4260,,8640,,-17.66,-23.99
Wed.17.APR,esip,338.34,40.09,,96.95,40.07,,7010,,6450,,-11.75,-3.12
Wed.17.APR,bawd,1037.42,,,1348.53,,,20190,,39550,,27.42,28.53
Wed.17.APR,debi,5155.43,,,3115.77,,,12800,,18460,,55.43,-24.23
Wed.17.APR,anymame,2001.61,,,1089.01,,,18710,,5580,,11.61,9.01
Thurs.18.APR,odor,399.87,,,387.8,,,11500,,7250,,9.87,27.8
Thurs.18.APR,shuk1,246.68,20,,66.26,20,,5990,,5020,,-3.32,-3.74
Thurs.18.APR,shuk2,293.21,10,,78.46,10,,5580,,4680,,13.21,-21.54
Thurs.18.APR,agbo,793.19,,,681.19,,36,10340,,6840,4500,13.19,5.19
Thurs.18.APR,nmai,,,,,,,,,,,,0
Thurs.18.APR,oyib,1255.92,,,1413.72,,,22200,,29520,,-24.08,13.72
Thurs.18.APR,danf,710.75,20.28,,259.86,20.24,,6120,,4260,,0.47,-0.38
Thurs.18.APR,TAIF,1089.22,,,311.912,,,9320,,9800,,-10.78,-8.088
Thurs.18.APR,kata,643.49,,,410.1,,,8520,,15060,,-26.51,10.1
Thurs.18.APR,botw,1494.43,30.16,,807.23,30.3,,29880,,29850,,74.27,106.93
Thurs.18.APR,asha,581.75,,,238.77,,,10200,,15110,,1.75,18.77
Thurs.18.APR,ayik,741.89,,48,130.98,,,8650,6000,4430,,183.89,-39.02
Thurs.18.APR,odum,322.59,,,218.79,,,3960,,5010,,2.59,-1.21
Thurs.18.APR,ashal1,,,,,,,,,,,0,0
Thurs.18.APR,ashal2,137.11,,,576.02,,,10270,,3790,,7.11,-13.98
Thurs.18.APR,nurse,203.57,,,29.4,,,3270,,2940,,-6.43,9.4
Thurs.18.APR,mayer,,,,,,,,,,,0,0
Thurs.18.APR,borts,1630.99,,,454.4,,,4510,,6670,,70.99,-5.6
Thurs.18.APR,ablek,173.6,,,113.78,,,4380,,5680,,33.6,3.78
Thurs.18.APR,danch,180.81,,,223.66,,,4050,,1810,,0.81,3.66
Thurs.18.APR,aman,695.83,,,183.75,,,6250,,7050,,-34.17,-6.25
Thurs.18.APR,bego,732.56,,,147.67,,,4820,,4370,,22.56,7.67
Thurs.18.APR,teach,120.28,,,1128.27,,,4290,,6430,,10.28,8.27
Thurs.18.APR,asiak,197.65,,,587.15,,,12830,,4710,,27.65,-22.85
Thurs.18.APR,adeis,,,,,,,,,,,0,0
Thurs.18.APR,kofo,92.86,,,232.66,,,5730,,5400,,2.86,2.66
Thurs.18.APR,ason,153.32,30.08,,509.83,30.08,,10150,,12880,,-6.76,-40.25
Thurs.18.APR,akiman,155.98,,,139.81,,,9620,,2670,,-4.02,9.81
Thurs.18.APR,asonk,370.65,,,224.74,,,2730,,2150,,0.65,-5.26
Thurs.18.APR,ynkrum,,,,,,,,,,,0,0
Thurs.18.APR,essien,355.42,,,139.55,,,9370,,5200,,5.42,-0.45
Thurs.18.APR,tred,411.44,71.04,,910.77,,,13160,,9700,,10.4,-9.23
Thurs.18.APR,paky,261.51,,,562.905,,,10430,,11820,,1.51,2.905
Thurs.18.APR,obua,714.55,,,592.79,,,16500,,7090,,-45.45,22.79
Thurs.18.APR,akapo,1071.6,,,543.74,,,4880,,8180,,1.6,3.74
Thurs.18.APR,konko,283.84,75.66,,309.49,,,7950,,12080,,-1.82,-0.51
Thurs.18.APR,kodi,911.54,,,2718.7,10.14,,20840,,4310,,-48.46,8.56
Thurs.18.APR,hema,394.52,,,294.05,,,8800,,10050,,4.52,4.05
Thurs.18.APR,toas,3876.51,,72,3329.17,,240,13400,9000,44190,30000,34.51,-240.83
Thurs.18.APR,otaf,103.08,,36,227.85,,,6640,4500,9560,,-272.92,-12.15
Thurs.18.APR,aboab,240.75,,,118.97,,,2350,,4570,,-9.25,-11.03
Thurs.18.APR,asuos,619.37,,,312.32,,72,13000,,13340,9000,19.37,60.32
Thurs.18.APR,akrop,1105.85,,,2738.52,,80,25510,,30460,10000,15.85,108.52
Thurs.18.APR,tep,282.51,,,118.73,,,3420,,6880,,-27.49,18.73
Thurs.18.APR,anyi,174.16,,,2151.25,,,4110,,3910,,-15.84,21.25
Thurs.18.APR,ahen,259.62,,,1401.39,,,6890,,18140,18000,-30.38,641.39
Thurs.18.APR,abof1,812.2,,,1828.82,,,19820,,8960,,12.2,68.82
Thurs.18.APR,nyin,631.42,,,1533.13,,144,20780,,24700,18000,-8.58,179.13
Thurs.18.APR,adank,130.44,30.5,,113.25,30.2,,6110,,10630,,9.94,-6.95
Thurs.18.APR,aboas,1184.6,,36,1283.365,,,26340,4500,12970,,-131.4,13.365
Thurs.18.APR,atagogo,147.46,,,161.3,,,11110,,3230,,7.46,1.3
Thurs.18.APR,wiam,1554.62,,,443.26,,,12120,,4220,,14.62,-6.74
Thurs.18.APR,agon,2272.528,,72,921.999,,,21750,9000,19150,,-69.472,11.999
Thurs.18.APR,droman,214.44,,,150.93,,,3810,,6700,,-5.56,-29.07
Thurs.18.APR,ejur,366.74,,,350.14,,,6340,,8130,,6.74,10.14
Thurs.18.APR,agon2,266.07,,,999.58,,,11180,,8750,,26.07,-20.42
Thurs.18.APR,kube,138.45,,,217.09,,,6220,,2540,,8.45,37.09
Thurs.18.APR,suny,378.86,,,96.29,,,10030,,4660,,8.86,-3.71
Thurs.18.APR,yawh,289.65,,,348.33,,80,5650,,12460,10000,-0.35,-21.67
Thurs.18.APR,mantuk,411.07,,,763.72,,,6240,,14820,,11.07,3.72
Thurs.18.APR,drob,269.44,,,245.72,,,6880,,4220,,9.44,5.72
Thurs.18.APR,afrisi,1017.42,,,391.07,,,11810,,14420,,27.42,11.07
Thurs.18.APR,ntrotr,1415.82,,,132.74,,,2460,,19240,,15.82,12.74
Thurs.18.APR,chira,183.94,,,538.77,,80,4830,,12680,10000,13.94,-21.23
Thurs.18.APR,nsoatr,880.24,,,458.04,,,19880,,17400,,-19.76,18.04
Thurs.18.APR,tnkwae,243.61,,,130.95,,,4830,,9120,,13.61,-9.05
Thurs.18.APR,tforik,393.85,,,52.51,,,9900,,1880,,-76.15,2.51
Thurs.18.APR,wkoase,831.2,,,420.85,,,15850,,4540,,-38.8,20.85
Thurs.18.APR,mks1,2491.31,,,390.54,35.8,,4680,,8750,,-8.69,24.74
Thurs.18.APR,mks2,356.43,30.4,,389.91,20.6,,5480,,8040,,-13.97,-10.69
Thurs.18.APR,mks3,596.6,20.74,,1296.94,40.58,72,9600,,13790,9000,-24.14,54.36
Thurs.18.APR,mks4,,,,,,,,,,,0,0
Thurs.18.APR,salt1,99.94,,,278.15,,36,4390,,6600,4500,9.94,142.15
Thurs.18.APR,salt2,421.56,,,14.8,,,3570,,4910,,-8.44,-5.2
Thurs.18.APR,afosu,150.71,25,,216.37,20,,10850,,7040,,-14.29,-13.63
Thurs.18.APR,asik,900.24,20,,397.79,10,,21280,,6040,,-19.76,-2.21
Thurs.18.APR,ajuk,385.76,10,,100.24,10,,6210,,5420,,-4.24,-9.76
Thurs.18.APR,jamr,663.21,10,,306.05,10,,16200,,2180,,33.21,16.05
Thurs.18.APR,kunt,264.04,,,134.94,,,4350,,2630,,4.04,24.94
Thurs.18.APR,kas1,254.52,,,439.75,,,2460,,3760,,14.52,-0.25
Thurs.18.APR,kas2,240.3,,,86.69,,,3600,,1850,,10.3,-13.31
Thurs.18.APR,kas3,,,,,,,,,,,0,0
Thurs.18.APR,fett,1572.67,,216,4716.14,,,21500,,23500,,56.67,-43.86
Thurs.18.APR,apajn,477.85,,,316.19,,,18430,,7150,,7.85,6.19
Thurs.18.APR,eshie,536.14,,,88.22,,,5320,,2360,,6.14,-1.78
Thurs.18.APR,swed,214.18,,,107.14,,,8570,,7700,,4.18,7.14
Thurs.18.APR,ccoast,1446.12,,,427.83,,,9320,,4650,,-13.88,-22.17
Thurs.18.APR,jukw,1234.43,,,358.74,,,9700,,7730,,4.43,-1.26
Thurs.18.APR,ankwant,193.41,,,448.66,,,6930,,6980,,3.41,18.66
Thurs.18.APR,elub,1757.61,,,2110.1,,,17550,,17270,,-42.39,-19.9
Thurs.18.APR,tako,861.68,,,385.55,,,10600,,7960,,41.68,-4.45
Thurs.18.APR,daboa,247.55,,,468.42,,,3980,,8220,,-32.45,48.42
Thurs.18.APR,esip,178.84,,,112.75,,,6830,,6330,,-1.16,-7.25
Thurs.18.APR,bawd,1383.06,,,2300.17,,,18800,,37260,,-6.94,10.17
Thurs.18.APR,debi,2803.34,,,926.61,,,10020,,17500,,23.34,-33.39
Thurs.18.APR,anymame,1775.57,,,1328.13,,108,16950,,17870,13500,15.57,10.13
Fri.19.APR,odor,407.02,,,333.96,,,11080,,6930,,-12.98,13.96
Fri.19.APR,shuk1,214.61,,,140.04,,,5780,,4880,,4.61,0.04
Fri.19.APR,shuk2,328.04,,,94.84,,,5270,,4580,,18.04,-5.16
Fri.19.APR,agbo,218.57,,,597.13,,,9820,,6260,,-301.43,17.13
Fri.19.APR,nmai,,,,,,,,,,,0,0
Fri.19.APR,oyib,1305.55,,,2271.8,,,20900,,27310,,5.55,61.8
Fri.19.APR,danf,751.81,,72,172.27,,,14460,9000,4090,,19.81,2.27
Fri.19.APR,TAIF,841.98,,,602.184,,,17720,9000,9200,,241.98,2.184
Fri.19.APR,kata,525.43,,,1426.65,,,8000,,13600,,5.43,-33.35
Fri.19.APR,botw,1282.8,,,894.29,,,28630,,28850,,32.8,-105.71
Fri.19.APR,asha,547.29,,,1453.66,,,9670,,13710,,17.29,53.66
Fri.19.APR,ayik,249.44,,,48.63,,,8420,,4390,,19.44,8.63
Fri.19.APR,odum,359.28,,,203.75,,,3600,,4800,,-0.72,-6.25
Fri.19.APR,ashal1,,,,,,,,,,,0,0
Fri.19.APR,ashal2,,,,,,,,,,,-10270,-3790
Fri.19.APR,nurse,,,,,,,,,,,-3270,-2940
Fri.19.APR,mayer,,,,,,,,,,,0,0
Fri.19.APR,borts,,,,,,,,,,,-4510,-6670
Fri.19.APR,ablek,,,,,,,,,,,-4380,-5680
Fri.19.APR,danch,,,,,,,,,,,-4050,-1810
Fri.19.APR,aman,,,,,,,,,,,-6250,-7050
Fri.19.APR,bego,,,,,,,,,,,-4820,-4370
Fri.19.APR,teach,,,,,,,,,,,-4290,-6430
Fri.19.APR,asiak,,,,,,,,,,,-12830,-4710
Fri.19.APR,adeis,,,,,,,,,,,0,0
Fri.19.APR,kofo,,,,,,,,,,,-5730,-5400
Fri.19.APR,ason,,,,,,,,,,,-10150,-12880
Fri.19.APR,akiman,,,,,,,,,,,-9620,-2670
Fri.19.APR,asonk,,,,,,,,,,,-2730,-2150
Fri.19.APR,ynkrum,,,,,,,,,,,0,0
Fri.19.APR,essien,,,,,,,,,,,-9370,-5200
Fri.19.APR,tred,,,,,,,,,,,-13160,-9700
Fri.19.APR,paky,,,,,,,,,,,-10430,-11820
Fri.19.APR,obua,,,,,,,,,,,-16500,-7090
Fri.19.APR,akapo,,,,,,,,,,,-4880,-8180
Fri.19.APR,konko,,,,,,,,,,,-7950,-12080
Fri.19.APR,kodi,,,,,,,,,,,-20840,-4310
Fri.19.APR,hema,,,,,,,,,,,-8800,-10050
Fri.19.APR,toas,,,,,,,,,,,-13400,-44190
Fri.19.APR,otaf,,,,,,,,,,,-6640,-9560
Fri.19.APR,aboab,,,,,,,,,,,-2350,-4570
Fri.19.APR,asuos,,,,,,,,,,,-13000,-13340
Fri.19.APR,akrop,,,,,,,,,,,-25510,-30460
Fri.19.APR,tep,,,,,,,,,,,-3420,-6880
Fri.19.APR,anyi,,,,,,,,,,,-4110,-3910
Fri.19.APR,ahen,,,,,,,,,,,-6890,-18140
Fri.19.APR,abof1,,,,,,,,,,,-19820,-8960
Fri.19.APR,nyin,,,,,,,,,,,-20780,-24700
Fri.19.APR,adank,,,,,,,,,,,-6110,-10630
Fri.19.APR,aboas,,,,,,,,,,,-26340,-12970
Fri.19.APR,atagogo,,,,,,,,,,,-11110,-3230
Fri.19.APR,wiam,,,,,,,,,,,-12120,-4220
